type,id,kenteken,gebaseerd_op,merk,model,uitvoering,kleur,bouwjaar,carrosserie,brandstof,transmissie,zitplaatsen,deuren,vermogen_pk,verbruik_l_100km,actieradius_km,co2_uitstoot_g_km,bagageruimte_liter,kilometerstand,aantal_vorige_eigenaren,conditie,aanschafprijs,airconditioning,cruise_control,apple_carplay_android_auto,navigatiesysteem,parkeersensoren_achter,achteruitrijcamera,stoelverwarming,led_koplampen,keyless_entry,lane_assist,parkeersensoren_voor,adaptive_cruise_control,trekhaak,elektrische_achterklep,panoramadak,camera_360_graden,aantal_opties,opties_lijst,afbeelding_pad
Nieuw,kia-ev6-gt-line-006,XXV-06-X,,Kia,EV6,GT-Line,Rood metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,57290,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,7,"parkeersensoren achter, achteruitrijcamera, stoelverwarming, keyless entry, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_rood-metallic.jpg
Nieuw,kia-ev6-gt-line-007,GDW-89-B,,Kia,EV6,GT-Line,Zilver metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,58940,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,8,"navigatiesysteem, parkeersensoren achter, led koplampen, lane assist, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_zilver-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-008,ZNL-31-S,,Kia,EV6,GT-Line,Groen metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,58240,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,7,"navigatiesysteem, achteruitrijcamera, keyless entry, lane assist, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_groen-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-009,XTR-16-S,,Kia,EV6,GT-Line,Wit,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,58940,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,True,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, parkeersensoren voor, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_wit.jpg
Nieuw,kia-ev6-gt-line-010,DKX-65-D,,Kia,EV6,GT-Line,Wit,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,55840,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,4,"navigatiesysteem, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_wit.jpg
Nieuw,kia-ev6-gt-line-011,PDC-09-F,,Kia,EV6,GT-Line,Bruin metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,56940,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,6,"stoelverwarming, lane assist, trekhaak, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_bruin-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-012,LNZ-38-V,,Kia,EV6,GT-Line,Grijs metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,61640,True,True,False,True,True,True,True,True,True,False,False,True,False,False,True,False,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, adaptive cruise control, panoramadak, airconditioning, cruise control",images/kia_ev6_grijs-metallic.jpg
Nieuw,kia-ev6-gt-line-013,PVC-81-N,,Kia,EV6,GT-Line,Rood metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,60540,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, lane assist, elektrische achterklep, panoramadak, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_rood-metallic.jpg
Nieuw,kia-ev6-gt-line-014,KDC-02-S,,Kia,EV6,GT-Line,Wit,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,55940,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,6,"parkeersensoren achter, stoelverwarming, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_wit.jpg
Nieuw,kia-ev6-gt-line-015,NXS-68-M,,Kia,EV6,GT-Line,Groen metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,58390,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,8,"parkeersensoren achter, achteruitrijcamera, stoelverwarming, keyless entry, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_groen-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-016,ZMJ-97-F,,Kia,EV6,GT-Line,Grijs metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,59440,True,True,False,True,True,False,False,False,True,False,True,True,False,False,False,True,8,"navigatiesysteem, parkeersensoren achter, keyless entry, parkeersensoren voor, adaptive cruise control, camera 360 graden, airconditioning, cruise control",images/kia_ev6_grijs-metallic.jpg
Nieuw,kia-ev6-gt-line-017,ZPF-10-Z,,Kia,EV6,GT-Line,Rood metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,60090,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,9,"navigatiesysteem, parkeersensoren achter, stoelverwarming, keyless entry, lane assist, panoramadak, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_rood-metallic.jpg
Nieuw,kia-ev6-gt-line-018,TJB-72-F,,Kia,EV6,GT-Line,Groen metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,59590,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,7,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, panoramadak, airconditioning, cruise control",images/kia_ev6_groen-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-019,FDD-35-M,,Kia,EV6,GT-Line,Bruin metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,57440,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,6,"navigatiesysteem, keyless entry, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_bruin-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-020,CMS-08-M,,Kia,EV6,GT-Line,Grijs metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,57690,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,7,"parkeersensoren achter, stoelverwarming, led koplampen, trekhaak, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_grijs-metallic.jpg
Nieuw,kia-ev6-gt-line-021,HVT-11-P,,Kia,EV6,GT-Line,Groen metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,58890,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,8,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, parkeersensoren voor, airconditioning, cruise control",images/kia_ev6_groen-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-022,ZTZ-91-F,,Kia,EV6,GT-Line,Grijs metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,61340,True,True,False,True,False,True,False,True,True,True,False,False,True,True,True,False,10,"navigatiesysteem, achteruitrijcamera, led koplampen, keyless entry, lane assist, trekhaak, elektrische achterklep, panoramadak, airconditioning, cruise control",images/kia_ev6_grijs-metallic.jpg
Nieuw,kia-ev6-gt-line-023,SPZ-70-C,,Kia,EV6,GT-Line,Wit,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,57790,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,6,"achteruitrijcamera, adaptive cruise control, panoramadak, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_wit.jpg
Nieuw,kia-ev6-gt-line-024,GXL-26-V,,Kia,EV6,GT-Line,Bruin metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,55490,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,"achteruitrijcamera, airconditioning, cruise control",images/kia_ev6_bruin-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-025,WTV-15-W,,Kia,EV6,GT-Line,Groen metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,60640,True,True,False,True,True,False,False,True,True,True,True,False,False,False,True,False,9,"navigatiesysteem, parkeersensoren achter, led koplampen, keyless entry, lane assist, parkeersensoren voor, panoramadak, airconditioning, cruise control",images/kia_ev6_groen-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-026,GRD-09-D,,Kia,EV6,GT-Line,Grijs metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,60640,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, lane assist, trekhaak, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_grijs-metallic.jpg
Nieuw,kia-ev6-gt-line-027,STT-30-D,,Kia,EV6,GT-Line,Grijs metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,57890,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,6,"parkeersensoren achter, achteruitrijcamera, led koplampen, adaptive cruise control, airconditioning, apple carplay android auto",images/kia_ev6_grijs-metallic.jpg
Nieuw,kia-ev6-gt-line-028,RLF-31-B,,Kia,EV6,GT-Line,Blauw metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,58040,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, stoelverwarming, lane assist, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_blauw-metallic.jpg
Nieuw,kia-ev6-gt-line-029,NZP-03-R,,Kia,EV6,GT-Line,Groen metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,60290,True,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, parkeersensoren voor, trekhaak, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_groen-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-030,WJT-59-L,,Kia,EV6,GT-Line,Zilver metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,60340,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, parkeersensoren voor, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_zilver-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-031,XVL-15-P,,Kia,EV6,GT-Line,Rood metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,60390,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, parkeersensoren voor, trekhaak, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_rood-metallic.jpg
Nieuw,kia-ev6-gt-line-032,DZD-60-C,,Kia,EV6,GT-Line,Zwart,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,58490,True,True,True,True,True,False,True,True,False,False,True,False,False,True,False,False,9,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, parkeersensoren voor, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_zwart.jpg
Nieuw,kia-ev6-gt-line-033,CXR-58-R,,Kia,EV6,GT-Line,Grijs metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,58290,True,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,8,"parkeersensoren achter, led koplampen, keyless entry, lane assist, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_grijs-metallic.jpg
Nieuw,kia-ev6-gt-line-034,MVD-86-Z,,Kia,EV6,GT-Line,Wit,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,55640,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,5,"stoelverwarming, trekhaak, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_wit.jpg
Nieuw,kia-ev6-gt-line-035,HDG-59-N,,Kia,EV6,GT-Line,Blauw metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,58840,True,False,True,True,True,True,False,False,False,True,False,True,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, lane assist, adaptive cruise control, airconditioning, apple carplay android auto",images/kia_ev6_blauw-metallic.jpg
Nieuw,kia-ev6-gt-line-036,DDD-12-B,,Kia,EV6,GT-Line,Zilver metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,60190,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,True,9,"navigatiesysteem, parkeersensoren achter, stoelverwarming, keyless entry, panoramadak, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_zilver-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-037,MSW-80-B,,Kia,EV6,GT-Line,Wit,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,56940,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,True,7,"parkeersensoren achter, trekhaak, elektrische achterklep, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_wit.jpg
Nieuw,kia-ev6-gt-line-038,SWC-29-N,,Kia,EV6,GT-Line,Blauw metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,61190,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,11,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, keyless entry, lane assist, adaptive cruise control, trekhaak, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_blauw-metallic.jpg
Nieuw,kia-ev6-gt-line-039,JGC-81-D,,Kia,EV6,GT-Line,Rood metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,55290,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,"airconditioning, cruise control, apple carplay android auto",images/kia_ev6_rood-metallic.jpg
Nieuw,kia-ev6-gt-line-040,BSW-60-C,,Kia,EV6,GT-Line,Groen metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,57140,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,6,"led koplampen, keyless entry, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_groen-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-041,BZN-19-X,,Kia,EV6,GT-Line,Bruin metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,58340,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,7,"navigatiesysteem, achteruitrijcamera, led koplampen, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_bruin-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-042,HLS-77-S,,Kia,EV6,GT-Line,Zwart,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,58890,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,9,"navigatiesysteem, parkeersensoren achter, stoelverwarming, lane assist, parkeersensoren voor, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_zwart.jpg
Nieuw,kia-ev6-gt-line-043,PFN-70-J,,Kia,EV6,GT-Line,Groen metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,59690,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, lane assist, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_groen-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-044,KVM-75-C,,Kia,EV6,GT-Line,Blauw metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,55890,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,4,"achteruitrijcamera, parkeersensoren voor, airconditioning, cruise control",images/kia_ev6_blauw-metallic.jpg
Nieuw,kia-ev6-gt-line-045,CSM-33-B,,Kia,EV6,GT-Line,Groen metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,55290,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,"airconditioning, cruise control, apple carplay android auto",images/kia_ev6_groen-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-046,LDD-77-F,,Kia,EV6,GT-Line,Rood metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,60490,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, keyless entry, panoramadak, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_rood-metallic.jpg
Nieuw,kia-ev6-gt-line-047,PPF-31-B,,Kia,EV6,GT-Line,Rood metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,56240,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,5,"achteruitrijcamera, stoelverwarming, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_rood-metallic.jpg
Nieuw,kia-ev6-gt-line-048,GGP-63-W,,Kia,EV6,GT-Line,Zilver metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,59290,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,9,"parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_zilver-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-049,GVD-92-B,,Kia,EV6,GT-Line,Rood metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,59190,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, lane assist, parkeersensoren voor, trekhaak, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_rood-metallic.jpg
Nieuw,kia-ev6-gt-line-050,CLB-09-X,,Kia,EV6,GT-Line,Bruin metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,59040,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,8,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_bruin-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-051,HGH-64-Z,,Kia,EV6,GT-Line,Zilver metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,59890,True,False,True,True,False,False,True,True,False,False,False,False,True,True,True,False,8,"navigatiesysteem, stoelverwarming, led koplampen, trekhaak, elektrische achterklep, panoramadak, airconditioning, apple carplay android auto",images/kia_ev6_zilver-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-052,VVM-22-S,,Kia,EV6,GT-Line,Grijs metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,59540,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,7,"navigatiesysteem, led koplampen, lane assist, panoramadak, airconditioning, cruise control, apple carplay android auto",images/kia_ev6_grijs-metallic.jpg
Nieuw,kia-ev6-gt-line-053,WZC-34-V,,Kia,EV6,GT-Line,Bruin metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,58640,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, keyless entry, airconditioning, cruise control",images/kia_ev6_bruin-metallic_herkleurd.jpg
Nieuw,kia-ev6-gt-line-054,HFS-17-S,,Kia,EV6,GT-Line,Bruin metallic,2026,SUV,Elektrisch,Automaat,5,5,229,,528,0,500,0,0,Nieuw,57190,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,6,"achteruitrijcamera, lane assist, trekhaak, elektrische achterklep, airconditioning, cruise control",images/kia_ev6_bruin-metallic_herkleurd.jpg
Nieuw,hyundai-i20-comfort-001,XXX-71-B,,Hyundai,i20,Comfort,Rood metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,30490,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,7,"navigatiesysteem, led koplampen, lane assist, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_rood-metallic_herkleurd.jpg
Nieuw,hyundai-i20-comfort-002,KJR-46-Z,,Hyundai,i20,Comfort,Rood metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,30940,True,True,True,False,True,True,False,True,False,False,False,True,True,False,False,False,8,"parkeersensoren achter, achteruitrijcamera, led koplampen, adaptive cruise control, trekhaak, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_rood-metallic_herkleurd.jpg
Nieuw,hyundai-i20-comfort-003,VVH-69-G,,Hyundai,i20,Comfort,Rood metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,30190,True,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,7,"parkeersensoren achter, stoelverwarming, led koplampen, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_rood-metallic_herkleurd.jpg
Nieuw,hyundai-i20-comfort-004,GVG-48-N,,Hyundai,i20,Comfort,Rood metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,32590,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,10,"navigatiesysteem, parkeersensoren achter, led koplampen, keyless entry, lane assist, parkeersensoren voor, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_rood-metallic_herkleurd.jpg
Nieuw,hyundai-i20-comfort-005,XCJ-67-F,,Hyundai,i20,Comfort,Zilver metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,28290,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,5,"parkeersensoren achter, achteruitrijcamera, stoelverwarming, airconditioning, apple carplay android auto",images/hyundai_i20_zilver-metallic.jpg
Nieuw,hyundai-i20-comfort-006,MDL-87-V,,Hyundai,i20,Comfort,Blauw metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,31590,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, lane assist, parkeersensoren voor, trekhaak, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_blauw-metallic.jpg
Nieuw,hyundai-i20-comfort-007,DVP-52-N,,Hyundai,i20,Comfort,Bruin metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,31890,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, trekhaak, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_bruin-metallic_herkleurd.jpg
Nieuw,hyundai-i20-comfort-008,VCJ-32-F,,Hyundai,i20,Comfort,Zilver metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,32190,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,True,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, keyless entry, adaptive cruise control, trekhaak, camera 360 graden, airconditioning, cruise control",images/hyundai_i20_zilver-metallic.jpg
Nieuw,hyundai-i20-comfort-009,FTN-06-C,,Hyundai,i20,Comfort,Rood metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,32190,True,True,True,True,True,True,False,True,False,True,False,True,False,False,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, lane assist, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_rood-metallic_herkleurd.jpg
Nieuw,hyundai-i20-comfort-010,XRJ-86-M,,Hyundai,i20,Comfort,Blauw metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,33840,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, keyless entry, adaptive cruise control, panoramadak, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_blauw-metallic.jpg
Nieuw,hyundai-i20-comfort-011,FWP-62-K,,Hyundai,i20,Comfort,Groen metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,33790,True,True,True,True,True,True,False,True,False,False,False,True,False,False,True,True,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, adaptive cruise control, panoramadak, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_groen-metallic.jpg
Nieuw,hyundai-i20-comfort-012,CBJ-59-H,,Hyundai,i20,Comfort,Zilver metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,33440,True,True,False,True,True,True,True,True,False,False,True,False,True,True,True,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, parkeersensoren voor, trekhaak, elektrische achterklep, panoramadak, airconditioning, cruise control",images/hyundai_i20_zilver-metallic.jpg
Nieuw,hyundai-i20-comfort-013,FGP-79-X,,Hyundai,i20,Comfort,Zwart,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,29640,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, led koplampen, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_zwart_herkleurd.jpg
Nieuw,hyundai-i20-comfort-014,WBM-02-T,,Hyundai,i20,Comfort,Wit,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,28490,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,5,"parkeersensoren achter, adaptive cruise control, trekhaak, airconditioning, cruise control",images/hyundai_i20_wit.jpg
Nieuw,hyundai-i20-comfort-015,HFL-27-S,,Hyundai,i20,Comfort,Groen metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,28240,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,4,"stoelverwarming, led koplampen, airconditioning, cruise control",images/hyundai_i20_groen-metallic.jpg
